leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.85,0.2,1.0,0.0,398.25415,
0.85,0.2,1.0,0.0,403.2771,
0.85,0.2,1.0,0.0,406.3845,
0.85,0.2,-1.0,1.0,408.98835,409.39225
0.85,0.2,-1.0,1.0,411.46665,411.92085
0.85,0.2,1.0,0.0,414.3021,
0.85,0.2,-1.0,1.0,417.7946,418.1197
0.85,0.2,1.0,0.0,420.7957,
0.85,0.2,1.0,0.0,425.125,
0.85,0.2,-1.0,1.0,427.6987,428.0654
0.85,0.2,1.0,0.0,430.5387,
0.85,0.2,-1.0,1.0,434.4969,434.81015
0.85,0.2,-1.0,1.0,437.08455,437.2381
0.85,0.2,-1.0,0.0,439.3125,
0.85,0.2,-1.0,1.0,443.07605,443.44895
0.85,0.2,1.0,1.0,446.7076,447.4924
0.85,0.2,1.0,0.0,449.8656,
0.85,0.2,1.0,0.0,452.675,
0.85,0.2,-1.0,1.0,455.11945,455.44455
0.85,0.2,1.0,0.0,458.8632,
0.85,0.2,-1.0,1.0,461.52595,462.0186
0.85,0.2,-1.0,0.0,464.6965,
0.85,0.2,-1.0,1.0,468.53795,468.9528
0.85,0.2,1.0,0.0,472.73855,
0.85,0.2,1.0,0.0,475.38425,
0.85,0.2,,,479.3341,
0.85,0.2,1.0,0.0,487.44095,
0.85,0.2,-1.0,1.0,490.50965,490.69905
0.85,0.2,1.0,0.0,493.17215,
0.85,0.2,1.0,1.0,495.77305,496.65455
0.85,0.2,1.0,0.0,498.73005,
0.85,0.2,-1.0,1.0,502.5137,507.6777
0.85,0.2,1.0,0.0,509.7554,
0.85,0.2,-1.0,1.0,513.0375,514.21245
0.85,0.2,,,516.59005,
0.85,0.2,-1.0,1.0,524.69325,525.0862
0.85,0.2,-1.0,1.0,527.15985,527.36525
0.85,0.2,1.0,0.0,529.6405,
0.85,0.2,-1.0,1.0,532.19255,532.7055
0.85,0.2,1.0,1.0,535.0801,535.64455
0.85,0.2,1.0,0.0,537.74295,
0.85,0.2,1.0,1.0,540.7849,541.43405
0.85,0.2,1.0,0.0,545.06185,
0.85,0.2,1.0,0.0,548.4099,
0.85,0.2,1.0,1.0,551.02095,551.17485
0.85,0.2,1.0,0.0,553.84765,
0.85,0.2,1.0,0.0,556.7039,
0.85,0.2,1.0,0.0,559.62195,
0.85,0.2,-1.0,1.0,562.2589,567.73405
0.85,0.2,1.0,1.0,570.65415,571.17465
0.85,0.2,1.0,0.0,573.5494,
0.85,0.2,1.0,0.0,576.3468,
0.85,0.2,1.0,0.0,578.5973,
0.85,0.2,1.0,0.0,581.43425,
0.85,0.2,-1.0,1.0,583.99915,584.51525
0.85,0.2,-1.0,1.0,586.9896,587.3491
0.85,0.2,-1.0,0.0,590.67925,
0.85,0.2,1.0,1.0,593.11365,593.50325
0.85,0.2,1.0,0.0,595.5762,
0.85,0.2,1.0,0.0,600.2206,
0.85,0.2,1.0,0.0,604.61025,
0.85,0.2,-1.0,0.0,607.4581,
0.85,0.2,-1.0,1.0,610.38565,610.7267
0.85,0.2,-1.0,1.0,614.54745,614.92135
0.85,0.2,-1.0,1.0,618.26745,618.6609
0.85,0.2,-1.0,1.0,620.93675,621.20915
0.85,0.2,-1.0,1.0,623.2928,623.66675
0.85,0.2,-1.0,1.0,626.6168,626.9396
0.85,0.2,-1.0,1.0,629.9744,630.1429
0.85,0.2,-1.0,1.0,632.8153,632.96785
0.85,0.2,-1.0,1.0,635.24235,635.6093
0.85,0.2,-1.0,1.0,637.68305,638.00125
0.85,0.2,-1.0,1.0,642.5948,642.6805
0.85,0.2,-1.0,0.0,646.4618,
0.85,0.2,-1.0,1.0,650.078,650.3612
0.85,0.2,-1.0,1.0,655.0241,655.34725
0.85,0.2,-1.0,1.0,657.8197,658.11815
0.85,0.2,-1.0,1.0,660.19255,660.5516
0.85,0.2,-1.0,1.0,665.63585,665.72755
0.85,0.2,-1.0,1.0,669.5281,669.6567
0.85,0.2,-1.0,1.0,672.0303,672.36455
0.85,0.2,-1.0,1.0,674.83895,675.1142
0.85,0.2,1.0,0.0,678.31445,
0.85,0.2,-1.0,1.0,682.43235,682.82075
0.85,0.2,-1.0,1.0,684.89325,685.28205
0.2,0.85,1.0,1.0,691.5192,692.3196
0.2,0.85,-1.0,0.0,694.6957,
0.2,0.85,-1.0,0.0,697.34855,
0.2,0.85,-1.0,0.0,700.1908,
0.2,0.85,-1.0,0.0,702.9096,
0.2,0.85,-1.0,0.0,705.43435,
0.2,0.85,-1.0,0.0,709.6615,
0.2,0.85,-1.0,0.0,712.5238,
0.2,0.85,-1.0,0.0,715.003,
0.2,0.85,1.0,1.0,729.11745,729.53615
0.2,0.85,1.0,1.0,733.0774,733.3566
0.2,0.85,1.0,1.0,737.64755,738.00855
0.2,0.85,1.0,0.0,740.08205,
0.2,0.85,1.0,1.0,744.83525,745.1723
0.2,0.85,-1.0,0.0,747.8463,
0.2,0.85,1.0,1.0,750.63675,751.06005
0.2,0.85,-1.0,1.0,753.3326,753.637
0.2,0.85,1.0,1.0,755.91045,756.26115
0.2,0.85,1.0,1.0,758.6329,759.3847
0.2,0.85,1.0,0.0,761.4589,
0.2,0.85,1.0,1.0,764.4354,764.92205
0.2,0.85,1.0,1.0,768.41095,768.7689
0.2,0.85,-1.0,0.0,771.0429,
0.2,0.85,1.0,0.0,774.0308,
0.2,0.85,1.0,1.0,776.9589,777.91005
0.2,0.85,1.0,1.0,779.98265,780.32965
0.2,0.85,1.0,1.0,783.0035,783.33315
0.2,0.85,1.0,1.0,785.4078,785.7579
0.2,0.85,-1.0,0.0,789.2799,
0.2,0.85,1.0,1.0,791.86895,792.2698
0.2,0.85,1.0,1.0,795.915,796.25895
0.2,0.85,1.0,1.0,798.534,798.88395
0.2,0.85,1.0,1.0,801.55825,801.7793
0.2,0.85,1.0,1.0,804.45405,804.77815
0.2,0.85,1.0,1.0,807.1528,807.2635
0.2,0.85,1.0,1.0,809.33935,809.49005
0.2,0.85,1.0,1.0,811.76455,812.0556
0.2,0.85,-1.0,0.0,814.5302,
0.2,0.85,1.0,1.0,817.01495,817.38295
0.2,0.85,1.0,1.0,820.4935,820.8004
0.2,0.85,1.0,1.0,823.17795,823.56885
0.2,0.85,1.0,1.0,827.5372,827.85345
0.2,0.85,1.0,1.0,829.92725,830.26435
0.2,0.85,1.0,1.0,832.77205,832.86975
0.2,0.85,1.0,0.0,835.2445,
0.2,0.85,1.0,1.0,837.4864,838.18845
0.2,0.85,1.0,1.0,840.4617,840.73445
0.2,0.85,1.0,1.0,843.21275,843.56935
0.2,0.85,1.0,0.0,846.24215,
0.2,0.85,-1.0,0.0,848.8341,
0.2,0.85,-1.0,1.0,854.525,855.16835
0.2,0.85,-1.0,0.0,857.6468,
0.2,0.85,-1.0,0.0,860.23985,
0.2,0.85,-1.0,1.0,864.1988,864.65495
0.2,0.85,1.0,1.0,867.32835,867.67045
0.2,0.85,1.0,0.0,870.34625,
0.2,0.85,-1.0,0.0,873.2305,
0.2,0.85,1.0,1.0,876.0848,877.63315
0.2,0.85,-1.0,1.0,880.0082,880.26335
0.2,0.85,1.0,1.0,882.63695,882.80945
0.2,0.85,1.0,1.0,885.2828,885.577
0.2,0.85,-1.0,0.0,887.6493,
0.2,0.85,-1.0,0.0,891.2984,
0.2,0.85,-1.0,0.0,893.74875,
0.2,0.85,1.0,1.0,898.1853,898.87485
0.2,0.85,-1.0,1.0,901.24805,901.65395
0.2,0.85,1.0,1.0,903.92935,904.3063
0.2,0.85,1.0,1.0,908.4591,909.129
0.2,0.85,1.0,1.0,911.40425,911.71075
0.2,0.85,1.0,1.0,915.7378,916.27275
0.2,0.85,1.0,1.0,918.9505,919.33155
0.2,0.85,1.0,0.0,921.4056,
0.2,0.85,-1.0,0.0,924.39525,
0.2,0.85,1.0,1.0,932.6635,935.27235
0.2,0.85,1.0,1.0,938.3387,939.0825
0.2,0.85,1.0,1.0,941.4568,941.80095
0.2,0.85,1.0,1.0,943.87705,944.15725
0.2,0.85,1.0,1.0,946.4311,946.8729
0.2,0.85,1.0,0.0,952.07535,
0.2,0.85,1.0,1.0,954.8618,955.49495
0.2,0.85,1.0,0.0,957.9687,
0.2,0.85,,,960.9875,
0.2,0.85,1.0,1.0,969.0935,970.8652
0.2,0.85,1.0,1.0,972.9444,974.96295
0.2,0.85,1.0,1.0,977.33605,977.8277
0.2,0.85,1.0,1.0,980.1051,982.4268
0.2,0.85,1.0,0.0,984.90365,
0.2,0.85,,,999.9528,
0.2,0.85,,,1008.05495,
0.2,0.85,,,1016.1659,
0.2,0.85,,,1024.26755,
0.2,0.85,,,1032.3721,
0.2,0.85,,,1040.4741,
0.2,0.85,,,1048.5769,
0.2,0.85,,,1056.6801,
0.2,0.85,,,1064.78275,
0.2,0.85,,,1072.88675,
0.2,0.85,,,1080.9922,
0.2,0.85,,,1089.0942,
0.2,0.85,,,1097.19715,
0.2,0.85,,,1105.2999,
0.2,0.85,,,1113.4468,
0.2,0.85,,,1121.54985,
0.2,0.85,,,1129.65285,
0.2,0.85,-1.0,0.0,1137.7564,
0.2,0.85,-1.0,0.0,1143.95125,
0.2,0.85,,,1151.29825,
0.2,0.85,,,1159.4082,
0.2,0.85,,,1167.51115,
0.2,0.85,,,1175.6123,
0.2,0.85,,,1183.7154,
0.2,0.85,,,1191.8171,
0.2,0.85,,,1199.9197,
0.2,0.85,,,1208.0227,
0.2,0.85,-1.0,1.0,1216.12735,1220.28205
0.2,0.85,1.0,1.0,1222.35815,1222.8758
0.2,0.85,1.0,1.0,1225.1516,1226.1918
0.2,0.85,1.0,1.0,1228.7419,1230.2357
0.2,0.85,1.0,1.0,1232.90855,1233.96755
0.2,0.85,1.0,1.0,1236.3423,1241.04035
0.2,0.85,1.0,1.0,1243.71415,1246.6454
0.2,0.85,-1.0,0.0,1249.11975,
0.2,0.85,-1.0,0.0,1257.69645,
0.2,0.85,-1.0,0.0,1261.5312,
0.2,0.85,,,1277.487,
0.2,0.85,,,1285.59045,
0.2,0.85,,,1293.6934,
0.2,0.85,,,1301.7943,
0.2,0.85,,,1309.8973,
0.2,0.85,,,1317.9975,
0.2,0.85,,,1326.10475,
0.2,0.85,,,1334.2078,
0.2,0.85,,,1342.3118,
0.2,0.85,,,1350.41315,
0.2,0.85,-1.0,0.0,1358.52495,
0.2,0.85,,,1365.9585,
0.2,0.85,,,1374.0615,
0.2,0.85,,,1382.16415,
0.2,0.85,-1.0,0.0,1390.26915,
0.2,0.85,,,1398.74215,
0.2,0.85,1.0,0.0,1406.8473,
0.2,0.85,,,1411.6348,
0.2,0.85,-1.0,0.0,1419.7418,
0.0,0.0,,,1424.08995,
