leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.2,0.7,-1.0,1.0,328.3069,328.72295
0.2,0.7,-1.0,0.0,330.99685,
0.2,0.7,-1.0,0.0,334.0751,
0.2,0.7,-1.0,0.0,336.4277,
0.2,0.7,-1.0,0.0,339.4301,
0.2,0.7,-1.0,1.0,342.1876,344.33625
0.2,0.7,-1.0,0.0,346.71285,
0.2,0.7,-1.0,0.0,349.11635,
0.2,0.7,-1.0,0.0,351.4786,
0.2,0.7,-1.0,0.0,354.388,
0.2,0.7,-1.0,0.0,357.1755,
0.2,0.7,-1.0,0.0,359.6816,
0.2,0.7,-1.0,1.0,362.3182,362.66425
0.2,0.7,-1.0,0.0,364.73765,
0.2,0.7,-1.0,0.0,367.66375,
0.2,0.7,-1.0,0.0,372.9015,
0.2,0.7,-1.0,0.0,375.8278,
0.2,0.7,-1.0,0.0,378.54445,
0.2,0.7,-1.0,0.0,381.1933,
0.2,0.7,-1.0,0.0,383.8437,
0.2,0.7,-1.0,1.0,386.2636,386.64855
0.2,0.7,-1.0,0.0,391.14245,
0.2,0.7,-1.0,1.0,393.6831,393.9843
0.2,0.7,-1.0,0.0,396.05865,
0.2,0.7,-1.0,0.0,399.0171,
0.2,0.7,-1.0,0.0,401.72045,
0.2,0.7,-1.0,0.0,404.38415,
0.2,0.7,-1.0,0.0,406.7159,
0.2,0.7,-1.0,0.0,409.3147,
0.2,0.7,,,412.2806,
0.2,0.7,-1.0,0.0,420.3921,
0.2,0.7,-1.0,0.0,423.1218,
0.2,0.7,-1.0,0.0,426.1288,
0.2,0.7,-1.0,1.0,428.86685,429.12815
0.2,0.7,-1.0,1.0,431.58145,432.01625
0.2,0.7,-1.0,0.0,436.3059,
0.2,0.7,-1.0,0.0,438.8397,
0.2,0.7,-1.0,0.0,441.9163,
0.2,0.7,-1.0,0.0,444.5452,
0.2,0.7,-1.0,0.0,447.345,
0.2,0.7,-1.0,1.0,450.1414,450.54875
0.2,0.7,-1.0,0.0,452.62215,
0.2,0.7,-1.0,0.0,455.10735,
0.2,0.7,-1.0,1.0,457.666,457.97515
0.2,0.7,-1.0,1.0,460.6491,460.9941
0.2,0.7,-1.0,0.0,465.34645,
0.2,0.7,-1.0,0.0,468.0657,
0.2,0.7,-1.0,0.0,473.75925,
0.2,0.7,-1.0,0.0,476.51265,
0.2,0.7,-1.0,0.0,479.43075,
0.2,0.7,1.0,0.0,482.2961,
0.2,0.7,-1.0,1.0,485.67155,485.9896
0.2,0.7,-1.0,0.0,488.06395,
0.2,0.7,-1.0,0.0,492.0163,
0.2,0.7,-1.0,0.0,496.5999,
0.2,0.7,-1.0,0.0,499.2669,
0.2,0.7,-1.0,0.0,502.1113,
0.2,0.7,-1.0,0.0,504.45455,
0.2,0.7,-1.0,1.0,507.55365,507.8707
0.2,0.7,-1.0,1.0,511.74325,512.3136
0.2,0.7,-1.0,0.0,514.58745,
0.2,0.7,-1.0,0.0,517.4174,
0.2,0.7,-1.0,0.0,520.5121,
0.2,0.7,-1.0,0.0,523.499,
0.2,0.7,1.0,1.0,526.03425,531.36875
0.2,0.7,-1.0,1.0,533.7444,533.94095
0.2,0.7,-1.0,0.0,536.0146,
0.2,0.7,-1.0,0.0,538.68885,
0.2,0.7,-1.0,0.0,541.78945,
0.2,0.7,-1.0,0.0,544.51875,
0.2,0.7,-1.0,0.0,547.26425,
0.2,0.7,-1.0,0.0,550.7189,
0.2,0.7,,,553.3582,
0.2,0.7,-1.0,0.0,561.4594,
0.2,0.7,-1.0,0.0,564.17855,
0.2,0.7,-1.0,0.0,566.53925,
0.2,0.7,-1.0,1.0,569.04725,569.24585
0.8,0.2,-1.0,0.0,571.62735,
0.8,0.2,-1.0,1.0,574.5395,574.8526
0.8,0.2,1.0,0.0,581.32805,
0.8,0.2,1.0,0.0,584.41925,
0.8,0.2,-1.0,1.0,594.38125,599.1383
0.8,0.2,-1.0,1.0,601.43165,601.7767
0.8,0.2,-1.0,1.0,604.25,604.5052
0.8,0.2,-1.0,1.0,607.11885,607.3631
0.8,0.2,-1.0,1.0,612.74805,613.1001
0.8,0.2,-1.0,1.0,617.53425,617.84045
0.8,0.2,-1.0,1.0,622.36915,622.6354
0.8,0.2,-1.0,1.0,625.30985,625.58595
0.8,0.2,-1.0,1.0,627.9665,628.21485
0.8,0.2,-1.0,1.0,630.68765,630.91605
0.8,0.2,-1.0,0.0,633.18945,
0.8,0.2,-1.0,0.0,635.609,
0.8,0.2,-1.0,1.0,638.29725,638.5974
0.8,0.2,-1.0,0.0,640.876,
0.8,0.2,-1.0,1.0,643.2003,643.59245
0.8,0.2,-1.0,1.0,646.26525,646.5724
0.8,0.2,-1.0,1.0,648.9459,649.267
0.8,0.2,-1.0,1.0,651.64155,651.92495
0.8,0.2,-1.0,1.0,654.1978,654.45255
0.8,0.2,-1.0,1.0,657.1315,657.4986
0.8,0.2,-1.0,1.0,660.6951,660.9704
0.8,0.2,-1.0,1.0,663.0443,663.3016
0.8,0.2,-1.0,1.0,665.7747,666.0888
0.8,0.2,-1.0,1.0,668.7626,674.1654
0.8,0.2,-1.0,1.0,676.23975,676.53995
0.8,0.2,1.0,0.0,678.9195,
0.8,0.2,-1.0,1.0,684.45515,684.7912
0.8,0.2,-1.0,1.0,687.0656,691.2088
0.8,0.2,-1.0,1.0,693.5833,694.00895
0.8,0.2,-1.0,0.0,696.28275,
0.8,0.2,1.0,0.0,701.49415,
0.8,0.2,-1.0,0.0,709.9494,
0.8,0.2,-1.0,1.0,718.6711,719.06605
0.8,0.2,-1.0,0.0,721.14535,
0.8,0.2,-1.0,1.0,724.88325,725.17045
0.8,0.2,-1.0,1.0,727.8452,728.2022
0.8,0.2,-1.0,1.0,730.5758,730.8685
0.8,0.2,-1.0,1.0,733.8682,734.3341
0.8,0.2,,,736.80645,
0.8,0.2,-1.0,0.0,744.9174,
0.8,0.2,1.0,0.0,747.31295,
0.8,0.2,1.0,0.0,753.5061,
0.8,0.2,-1.0,1.0,763.01625,765.80065
0.8,0.2,-1.0,1.0,768.27485,769.43235
0.8,0.2,-1.0,1.0,771.81295,772.1799
0.8,0.2,,,774.45475,
0.8,0.2,-1.0,1.0,782.5582,783.34905
0.8,0.2,-1.0,1.0,786.02295,786.338
0.8,0.2,,,788.61385,
0.8,0.2,-1.0,1.0,796.7165,798.24925
0.8,0.2,,,800.62475,
0.8,0.2,-1.0,0.0,808.72655,
0.8,0.2,,,817.2963,
0.8,0.2,,,825.4023,
0.8,0.2,-1.0,1.0,833.50635,834.0334
0.8,0.2,1.0,1.0,837.6976,839.92085
0.8,0.2,-1.0,1.0,842.19575,842.47695
0.8,0.2,-1.0,1.0,844.95025,845.3427
0.8,0.2,,,849.6622,
0.8,0.2,-1.0,1.0,857.7663,861.17305
0.8,0.2,,,863.24865,
0.8,0.2,,,871.3508,
0.8,0.2,,,879.45985,
0.8,0.2,,,887.56265,
0.8,0.2,-1.0,1.0,895.6674,898.79795
0.8,0.2,-1.0,1.0,901.4727,901.82675
0.8,0.2,-1.0,1.0,904.20035,907.26975
0.8,0.2,,,909.54355,
0.8,0.2,-1.0,0.0,917.64865,
0.8,0.2,,,921.5677,
0.8,0.2,-1.0,1.0,929.67535,930.0623
0.8,0.2,-1.0,1.0,932.5367,936.77815
0.8,0.2,,,939.4569,
0.8,0.2,,,947.56005,
0.8,0.2,-1.0,0.0,955.66795,
0.8,0.2,,,963.16215,
0.8,0.2,-1.0,1.0,971.26725,974.23425
0.8,0.2,,,976.6074,
0.8,0.2,,,984.709,
0.8,0.2,,,992.8106,
0.8,0.2,,,1000.91575,
0.8,0.2,-1.0,0.0,1009.02275,
0.8,0.2,,,1011.9338,
0.8,0.2,,,1020.0359,
0.8,0.2,,,1028.1439,
0.8,0.2,,,1036.244,
0.8,0.2,,,1044.3485,
0.8,0.2,1.0,1.0,1052.4496,1057.81045
0.8,0.2,-1.0,1.0,1060.4843,1060.6069
0.8,0.2,-1.0,1.0,1063.28565,1068.4765
0.8,0.2,-1.0,1.0,1070.94985,1071.9321
0.2,0.9,-1.0,0.0,1074.31375,
0.2,0.9,,,1077.3423,
0.2,0.9,,,1085.4461,
0.2,0.9,,,1093.5531,
0.2,0.9,-1.0,0.0,1101.6551,
0.2,0.9,-1.0,0.0,1104.41725,
0.2,0.9,-1.0,0.0,1107.1934,
0.2,0.9,,,1112.1302,
0.2,0.9,,,1120.2337,
0.2,0.9,-1.0,0.0,1128.33755,
0.2,0.9,,,1131.39965,
0.2,0.9,-1.0,1.0,1139.52825,1139.7875
0.2,0.9,-1.0,1.0,1142.1642,1142.4412
0.2,0.9,-1.0,1.0,1144.71465,1144.92405
0.2,0.9,,,1147.2994,
0.2,0.9,-1.0,1.0,1155.403,1155.59245
0.2,0.9,1.0,1.0,1157.66685,1160.7864
0.2,0.9,-1.0,0.0,1163.4648,
0.2,0.9,1.0,1.0,1170.15025,1173.28365
0.2,0.9,1.0,1.0,1176.42475,1182.3526
0.2,0.9,-1.0,0.0,1185.84065,
0.2,0.9,,,1188.9184,
0.2,0.9,-1.0,0.0,1197.02205,
0.2,0.9,,,1199.8046,
0.2,0.9,-1.0,0.0,1207.9061,
0.2,0.9,-1.0,0.0,1210.46185,
0.2,0.9,,,1221.9218,
0.2,0.9,-1.0,0.0,1230.0238,
0.2,0.9,-1.0,0.0,1236.27335,
0.2,0.9,,,1238.7916,
0.2,0.9,,,1246.8916,
0.2,0.9,,,1254.99315,
0.2,0.9,-1.0,0.0,1263.09425,
0.2,0.9,,,1266.30455,
0.2,0.9,,,1274.4084,
0.2,0.9,-1.0,0.0,1282.5095,
0.2,0.9,,,1286.73985,
0.2,0.9,1.0,1.0,1294.8463,1299.0559
0.2,0.9,-1.0,0.0,1303.4019,
0.2,0.9,-1.0,0.0,1308.99665,
0.2,0.9,,,1311.796,
0.2,0.9,,,1319.8969,
0.2,0.9,-1.0,0.0,1327.9989,
0.2,0.9,,,1331.6431,
0.2,0.9,,,1339.74695,
0.2,0.9,-1.0,1.0,1347.84925,1354.8801
0.2,0.9,-1.0,0.0,1358.00565,
0.2,0.9,,,1361.02375,
0.2,0.9,,,1369.12675,
0.2,0.9,,,1377.2298,
0.2,0.9,-1.0,0.0,1385.3357,
0.2,0.9,-1.0,0.0,1392.72335,
0.2,0.9,,,1395.5263,
0.2,0.9,-1.0,1.0,1403.62895,1403.95205
0.2,0.9,-1.0,0.0,1407.2736,
0.2,0.9,,,1413.4458,
0.2,0.9,,,1421.54675,
0.2,0.9,1.0,1.0,1429.64755,1430.76965
0.2,0.9,,,1433.0436,
0.2,0.9,-1.0,1.0,1441.14635,1441.4784
0.2,0.9,,,1443.7539,
0.2,0.9,1.0,1.0,1451.8559,1452.9344
0.2,0.9,,,1455.62925,
0.2,0.9,,,1463.73725,
0.2,0.9,,,1471.8418,
0.2,0.9,1.0,1.0,1479.94945,1480.3768
0.2,0.9,,,1482.75485,
0.2,0.9,,,1490.8577,
0.2,0.9,-1.0,0.0,1498.96205,
0.2,0.9,,,1503.3533,
0.2,0.9,,,1511.45535,
0.2,0.9,,,1519.5592,
0.2,0.9,,,1527.66025,
0.2,0.9,1.0,1.0,1535.76125,1541.4159
0.2,0.9,,,1543.48935,
0.2,0.9,,,1551.59035,
0.2,0.9,,,1559.7184,
0.2,0.9,,,1567.82405,
0.2,0.9,,,1575.92535,
0.2,0.9,,,1584.02795,
0.2,0.9,-1.0,0.0,1592.13025,
0.2,0.9,-1.0,0.0,1595.4353,
0.2,0.9,-1.0,0.0,1598.73145,
0.2,0.9,1.0,1.0,1603.2824,1607.12015
0.2,0.9,,,1610.84005,
0.2,0.9,,,1618.9433,
0.2,0.9,,,1627.0489,
0.2,0.9,,,1635.15285,
0.2,0.9,,,1643.2534,
0.2,0.9,,,1651.35645,
0.2,0.9,,,1659.46445,
0.2,0.9,,,1667.5675,
0.2,0.9,-1.0,1.0,1675.6695,1677.35395
0.2,0.9,-1.0,0.0,1679.62875,
0.2,0.9,-1.0,0.0,1685.08495,
0.2,0.9,-1.0,0.0,1694.99155,
0.2,0.9,-1.0,0.0,1698.18095,
0.2,0.9,,,1702.59125,
0.2,0.9,,,1710.69505,
0.2,0.9,,,1718.79705,
0.2,0.9,,,1726.89995,
0.2,0.9,,,1735.00115,
0.2,0.9,-1.0,0.0,1743.1256,
0.2,0.9,-1.0,0.0,1746.4863,
0.2,0.9,-1.0,0.0,1754.5374,
0.2,0.9,1.0,1.0,1756.9728,1759.21175
0.2,0.9,,,1761.9422,
0.2,0.9,-1.0,0.0,1770.0454,
0.2,0.9,,,1776.90235,
0.2,0.9,,,1785.0101,
0.2,0.9,-1.0,0.0,1793.1143,
0.2,0.9,1.0,1.0,1801.16945,1804.5742
0.2,0.9,-1.0,1.0,1808.0488,1811.13635
0.2,0.9,,,1813.2109,
0.2,0.9,,,1821.3135,
0.2,0.9,-1.0,0.0,1830.9504,
0.2,0.9,,,1833.5917,
0.2,0.9,,,1841.6978,
0.2,0.9,-1.0,0.0,1849.80145,
0.2,0.9,-1.0,0.0,1855.0597,
0.2,0.9,,,1859.575,
0.2,0.9,-1.0,0.0,1867.67935,
0.2,0.9,,,1874.9521,
0.2,0.9,1.0,1.0,1883.0557,1884.0309
0.2,0.9,,,1886.10595,
0.2,0.9,,,1894.209,
0.2,0.9,,,1902.31565,
0.2,0.9,1.0,1.0,1910.4177,1913.2854
0.2,0.9,,,1915.5903,
0.2,0.9,,,1923.6936,
0.2,0.9,-1.0,0.0,1931.79465,
0.2,0.9,1.0,1.0,1934.244,1936.98265
0.2,0.9,,,1939.35575,
0.2,0.9,,,1947.45775,
0.2,0.9,,,1955.56085,
0.2,0.9,-1.0,0.0,1963.66255,
0.2,0.9,,,1971.46445,
0.2,0.9,-1.0,0.0,1979.5715,
0.2,0.9,,,1985.58525,
0.2,0.9,-1.0,1.0,1993.6865,1995.44275
0.2,0.9,1.0,1.0,1997.82105,2003.90545
0.2,0.9,,,2005.981,
0.2,0.9,-1.0,1.0,2014.11205,2015.6448
0.2,0.9,-1.0,1.0,2018.31955,2018.58085
0.2,0.9,-1.0,0.0,2021.2553,
0.2,0.9,-1.0,0.0,2025.9985,
0.2,0.9,,,2033.31165,
0.2,0.9,,,2041.41565,
0.2,0.9,-1.0,0.0,2049.51765,
0.2,0.9,-1.0,0.0,2054.19155,
0.2,0.9,-1.0,0.0,2057.60425,
0.2,0.9,,,2061.761,
0.2,0.9,-1.0,0.0,2069.8631,
0.2,0.9,,,2075.10255,
0.2,0.9,-1.0,0.0,2083.2052,
0.2,0.9,1.0,1.0,2085.70205,2091.23145
0.2,0.9,-1.0,1.0,2093.50365,2097.6808
0.2,0.9,,,2099.75515,
0.2,0.9,,,2107.85825,
0.2,0.9,-1.0,0.0,2115.9624,
0.2,0.9,-1.0,0.0,2118.8052,
0.2,0.9,,,2132.1984,
0.2,0.9,-1.0,1.0,2140.3004,2140.80405
0.2,0.9,-1.0,0.0,2143.8431,
0.2,0.9,-1.0,0.0,2152.26065,
0.2,0.9,,,2160.4216,
0.2,0.9,,,2168.52405,
0.2,0.9,,,2176.62495,
0.2,0.9,,,2184.7251,
0.2,0.9,,,2192.82885,
0.2,0.9,-1.0,0.0,2200.93085,
0.2,0.9,1.0,0.0,2206.15865,
0.2,0.9,-1.0,0.0,2212.0665,
